match_id,team_id,scorrer_id,assist_id,goal_type
2872373,1010,60744,112302,Linksschuss
2872373,1010,129476,127187,Linksschuss
2872373,1010,112302,127187,Rechtsschuss
2872383,148,132098,192765,Kopfball
2872376,29,90466,209781,Rechtsschuss
2872376,29,209781,91251,Kopfball
2872376,29,314210,,Linksschuss
2872381,512,86792,43763,Linksschuss
2872382,2288,81796,66219,Rechtsschuss
2872384,379,50935,104124,Kopfball
2872384,379,41384,92571,Linksschuss
2872378,281,134425,88755,Linksschuss
2872378,281,26399,88755,Rechtsschuss
2872378,281,26399,88755,Rechtsschuss
2872378,281,26399,,Rechtsschuss
2872378,281,26399,406635,Rechtsschuss
2872377,1110,200777,238639,Linksschuss
2872377,1110,238639,123951,Kopfball
2872377,1110,90836,238639,Eigentor
2872377,1110,77001,200777,Elfmeter
2872379,762,92469,196522,Linksschuss
2872375,631,50202,82442,Rechtsschuss
2872375,631,59866,,Linksschuss
2872375,631,50202,128223,Linksschuss
2872390,1003,128899,,Eigentor
2872385,989,61841,249089,Rechtsschuss
2872385,989,44983,177476,Rechtsschuss
2872387,1237,45693,,Elfmeter
2872387,1237,45693,147094,Linksschuss
2872387,1237,149237,82873,Linksschuss
2872387,1237,166240,49755,Linksschuss
2872388,1132,63200,148262,Kopfball
2872391,31,119296,148455,Kopfball
2872391,31,148455,143424,Linksschuss
2872391,31,131789,119296,Rechtsschuss
2872391,31,200512,234803,Rechtsschuss
2872394,984,121477,36814,Kopfball
2872393,1010,65477,35249,Rechtsschuss
2872396,1132,63200,102258,Rechtsschuss
2872396,1132,108725,89231,Kopfball
2872398,1003,171424,,Direkter Freistoß
2872402,2288,81796,45403,Linksschuss
2872402,2288,187105,81796,Kopfball
2872402,2288,56872,,Rechtsschuss
2872402,2288,108354,45403,Elfmeter
2872403,148,91845,207929,Linksschuss
2872403,148,91845,132098,Kopfball
2872404,1010,65477,207014,Rechtsschuss
2872399,31,148455,143424,Linksschuss
2872399,31,200512,131789,Rechtsschuss
2872395,1237,148153,119269,Rechtsschuss
2872395,1237,45693,82873,Kopfball
2872400,281,241641,35518,Linksschuss
2872397,873,61842,50201,Linksschuss
2872397,873,52119,157506,Linksschuss
2872410,985,258923,96341,Rechtsschuss
2872410,985,258923,,Rechtsschuss
2872408,29,36291,,Eigentor
2872408,29,45671,13507,Rechtsschuss
2872411,762,281404,71292,Linksschuss
2872411,762,281404,196522,Kontertor
2872411,762,92469,71292,Linksschuss
2872413,984,80197,341317,Linksschuss
2872407,631,52769,225083,6. Saisontor
2872407,631,78959,,Eigentor
2872406,11,88590,35664,Kopfball
2872406,11,58864,55735,Linksschuss
2872406,11,55735,58864,Linksschuss
2872405,989,87672,61841,Linksschuss
2872415,989,195652,61819,Rechtsschuss
2872415,989,87672,,Direkter Freistoß
2872421,512,45660,51452,Rechtsschuss
2872419,31,148455,200512,Rechtsschuss
2872419,31,148455,234803,Rechtsschuss
2872419,31,131789,148455,Rechtsschuss
2872419,31,148455,200512,Linksschuss
2872419,31,148455,,Linksschuss
2872416,1132,63200,89231,8. Saisontor
2872418,1003,295330,364861,Linksschuss
2872418,1003,197838,292417,Elfmeter
2872418,1003,171424,341501,Linksschuss
2872420,281,145707,192565,Rechtsschuss
2872420,281,241641,192565,Linksschuss
2872420,281,26267,192565,Linksschuss
2872423,148,132098,91845,Rechtsschuss
2872428,873,74300,145988,Elfmeter
2872430,985,96341,40433,Linksschuss
2872430,985,40433,141660,Rechtsschuss
2872431,762,246968,281404,Rechtsschuss
2872432,379,149729,66934,Rechtsschuss
2872432,379,41384,,Rechtsschuss
2872432,379,41384,181380,Rechtsschuss
2872433,1010,76467,41112,Rechtsschuss
2872433,1010,112302,207014,Rechtsschuss
2872434,984,80197,42412,Linksschuss
2872429,29,75471,306024,Rechtsschuss
2872425,11,58864,35664,Elfmeter
2872425,11,58864,,Rechtsschuss
2872425,11,93720,93720,Elfmeter
2872427,631,128223,59866,Kopfball
2872435,989,291422,146795,Rechtsschuss
2872435,989,91059,90836,Rechtsschuss
2872437,1237,48870,209212,Eigentor
2872440,1003,197838,79642,Linksschuss
2872442,512,62049,,Linksschuss
2872443,1010,112302,,Rechtsschuss
2872444,984,53360,80197,Rechtsschuss
2872441,281,9594,192565,Kopfball
2872441,281,53622,134425,Rechtsschuss
2872436,11,58864,67063,6. Saisontor
2872436,11,67063,242631,4. Saisontor
2872436,11,67063,242631,5. Saisontor
2872438,631,57500,128223,Rechtsschuss
2872451,180,36139,40611,Linksschuss
2872451,180,243028,181579,Linksschuss
2872445,1132,108725,,Linksschuss
2872445,1132,111114,89231,Kopfball
2872446,873,145988,,Rechtsschuss
2872446,873,61592,,Linksschuss
2872446,873,145988,74300,Kopfball
2872447,1110,157368,52059,Linksschuss
2872452,2288,108354,121279,Rechtsschuss
2872448,31,200512,,Rechtsschuss
2872448,31,148455,314353,Kopfball
2872448,31,131789,143424,Rechtsschuss
2872453,148,69633,132098,Rechtsschuss
2872450,762,246968,255916,Rechtsschuss
2872450,762,92469,174915,Rechtsschuss
2872454,379,48066,92571,Linksschuss
2872457,1237,82873,147094,Elfmeter
2872464,984,61832,,Rechtsschuss
2872464,984,80197,36814,Kopfball
2872456,11,43003,111455,Linksschuss
2872456,11,50057,,Rechtsschuss
2872456,11,93720,58864,Rechtsschuss
2872456,11,93720,50057,Rechtsschuss
2872462,512,211325,62049,Rechtsschuss
2872461,281,35518,,Linksschuss
2872461,281,134425,50362,Rechtsschuss
2872461,281,88755,,Rechtsschuss
2872461,281,241641,,Elfmeternachschuss
2872461,281,363205,13091,Kopfball
2872459,29,33713,,Rechtsschuss
2872458,631,112515,,Kopfball
2872466,873,145988,41416,Rechtsschuss
2872466,873,41416,145988,Rechtsschuss
2872466,873,202886,47713,Rechtsschuss
2872466,873,52119,,Rechtsschuss
2872466,873,50201,,Elfmeter
2872471,180,36139,170934,Linksschuss
2872471,180,36139,,Linksschuss
2872474,379,92571,,Direkter Freistoß
2872469,985,122153,,Rechtsschuss
2872469,985,39679,14086,Kopfball
2872473,148,207929,69633,Rechtsschuss
2872473,148,132098,95810,Rechtsschuss
2872477,1237,82873,,Kopfball
2872482,512,86792,,Direkter Freistoß
2872475,989,146795,29975,Rechtsschuss
2872483,1010,112302,127187,Rechtsschuss
2872483,1010,120565,112302,Kopfball
2872484,984,61832,,Rechtsschuss
2872479,29,314210,126665,Rechtsschuss
2872476,11,58864,93720,Rechtsschuss
2872476,11,93720,191217,Linksschuss
2872476,11,94005,74223,Linksschuss
2872476,11,242631,58864,Linksschuss
2872476,11,58864,191217,Rechtsschuss
2872478,631,82442,59866,Kopfball
2872485,1132,108725,91317,Linksschuss
2872486,873,145988,52119,Rechtsschuss
2872486,873,52119,61842,Rechtsschuss
2872488,31,148455,,Linksschuss
2872488,31,37838,234803,Kopfball
2872488,31,258889,148455,Rechtsschuss
2872488,31,234803,,Linksschuss
2872489,985,258923,44068,Rechtsschuss
2872490,762,196522,,Kopfball
2872490,762,246968,71292,Rechtsschuss
2872490,762,246968,127108,Rechtsschuss
2872492,2288,56872,45403,Rechtsschuss
2872493,148,132098,77100,Linksschuss
2872493,148,111630,341051,Linksschuss
2872493,148,6636,111630,Eigentor
2872493,148,111630,341051,Linksschuss
2872493,148,132098,50174,Rechtsschuss
2872494,379,135853,41384,Linksschuss
2872494,379,41384,247555,Rechtsschuss
2872494,379,135853,20007,Rechtsschuss
3050172,985,122153,214056,Elfmeter
3050172,985,183288,44068,Linksschuss
3050173,762,81999,92469,Kopfball
3050168,989,146795,123682,Rechtsschuss
3050168,989,123682,13573,Rechtsschuss
3050175,1010,112302,41112,Rechtsschuss
3050175,1010,112302,41112,Rechtsschuss
3050176,543,225161,,Direkter Freistoß
3050176,543,206040,225161,Kopfball
3050171,31,148455,234803,Rechtsschuss
3050171,31,200512,3333,Rechtsschuss
3050171,31,200512,131789,Rechtsschuss
3050171,31,47082,,Linksschuss
3050182,29,33713,56818,Rechtsschuss
3050182,29,378710,33713,Kopfball
3050183,1003,171679,61560,Eigentor
3050183,1003,294057,215876,Rechtsschuss
3050185,148,77100,,Linksschuss
3050185,148,95810,,Direkter Freistoß
3050185,148,132098,111630,Rechtsschuss
3050186,379,41384,50935,Elfmeter
3050180,631,65278,112515,Linksschuss
3050180,631,128223,57500,Linksschuss
3050180,631,112515,50202,Linksschuss
3050178,1132,173504,89231,Kopfball
3050184,281,26399,238223,Linksschuss
3050184,281,363205,157495,Linksschuss
3050184,281,26399,157495,Linksschuss
3050184,281,35518,,Direkter Freistoß
3050184,281,26399,157495,Rechtsschuss
3050184,281,152651,192565,Eigentor
3050177,1237,45693,209212,Rechtsschuss
3050177,1237,119269,149237,Linksschuss
3050177,1237,82873,82873,Elfmeter
3050196,543,142310,29364,Kopfball
3050187,11,43003,242631,Linksschuss
3050187,11,272622,93720,Eigentor
3050187,11,67063,191217,Linksschuss
3050188,989,91059,123682,Elfmeter
3050188,989,177476,,Linksschuss
3050194,180,40611,167799,Linksschuss
3050191,31,148455,131789,Linksschuss
3050195,1010,112302,63494,Rechtsschuss
3050195,1010,41112,60744,Rechtsschuss
3050189,931,178614,214316,Rechtsschuss
3050189,931,4,123275,Kopfball
3050189,931,4,214316,Kopfball
3050189,931,58205,,Rechtsschuss
3050193,762,81999,255916,Kopfball
3050203,1003,118287,294057,Linksschuss
3050197,1237,45693,149237,Rechtsschuss
3050197,1237,45693,4,Elfmeter
3050200,631,65278,82442,Rechtsschuss
3050200,631,50202,112515,Linksschuss
3050202,29,306024,126664,Kopfball
3050204,281,134425,157495,Rechtsschuss
3050204,281,95424,26399,Distanzschuss
3050199,603,263856,90964,Rechtsschuss
3050199,603,124172,79723,Kopfball
3050205,1010,65477,41112,Kopfball
3050205,1010,59606,41112,Kopfball
3050214,148,111630,69633,Linksschuss
3050207,989,146795,91059,Rechtsschuss
3050207,989,146795,123682,Linksschuss
3050207,989,91059,215876,Elfmeter
3050207,989,61841,146795,Rechtsschuss
3050208,631,50202,82442,Rechtsschuss
3050208,631,50202,82442,Rechtsschuss
3050208,631,50202,52769,Elfmeter
3050208,631,52769,,Rechtsschuss
3050211,281,192565,26267,Rechtsschuss
3050211,281,35518,,Rechtsschuss
3050211,281,134425,26399,Rechtsschuss
3050212,762,98240,85475,Kopfball
3050215,1010,120565,127187,Rechtsschuss
3050216,543,206040,171679,Rechtsschuss
3050209,29,90466,258883,Kopfball
3050213,180,167799,,Distanzschuss
3050213,180,134294,134294,Elfmeter
3050222,931,4,214316,Rechtsschuss
3050219,1132,101500,,Rechtsschuss
3050219,1132,14221,89231,Linksschuss
3050219,1132,63200,,Rechtsschuss
3050219,1132,63200,14221,Rechtsschuss
3050223,1003,295330,197838,Linksschuss
3050223,1003,294057,,Direkter Freistoß
3050223,1003,197838,295330,Rechtsschuss
3050224,31,253765,,Eigentor
3050224,31,82105,314353,Kopfball
3050224,31,148455,,Abstauber
3050225,985,191614,122153,Rechtsschuss
3050218,1237,149237,119269,Linksschuss
3050217,11,93720,50057,Rechtsschuss
3050217,11,58864,50057,Rechtsschuss
3050235,379,159372,20007,Rechtsschuss
3050235,379,184573,69015,Eigentor
3050235,379,41384,31835,Rechtsschuss
3050227,11,59606,242631,Eigentor
3050227,11,35664,93720,Linksschuss
3050231,29,90466,,Linksschuss
3050231,29,45671,33713,Kopfball
3050231,29,90466,175169,Rechtsschuss
3050233,281,134425,192565,Rechtsschuss
3050233,281,26399,134425,Rechtsschuss
3050236,543,149716,206040,Rechtsschuss
3050236,543,175446,171679,Rechtsschuss
3050230,631,50202,51471,Linksschuss
3050229,603,199528,60990,Rechtsschuss
3050228,989,277033,123682,Linksschuss
3050228,989,87672,262980,Elfmeter
3050237,1237,45693,44741,Rechtsschuss
3050238,1132,48078,89231,Kopfball
3050241,1003,215876,295330,Linksschuss
3050245,148,175722,,Rechtsschuss
3050243,985,44068,,Direkter Freistoß
3050243,985,182877,122153,Rechtsschuss
3050243,985,40433,14086,Kopfball
3050240,931,58205,214316,Rechtsschuss
3050250,631,86202,52769,Kopfball
3050250,631,131978,,Rechtsschuss
3050249,603,199528,28984,Rechtsschuss
3050249,603,186186,,Rechtsschuss
3050249,603,169555,186186,Rechtsschuss
3050249,603,136501,263856,Rechtsschuss
3050253,281,26399,35518,Linksschuss
3050253,281,241641,35518,Linksschuss
3050253,281,26267,,Rechtsschuss
3050253,281,171424,26267,Linksschuss
3050253,281,192565,157495,Linksschuss
3050251,29,306024,406040,Kopfball
3050251,29,45671,118534,Rechtsschuss
3050247,11,35664,191217,Linksschuss
3050247,11,58864,191217,Rechtsschuss
3050247,11,58864,35664,Rechtsschuss
3050257,1237,45693,51528,Rechtsschuss
3050262,31,148455,,Linksschuss
3050262,31,200512,,Linksschuss
3050262,31,86792,148455,Linksschuss
3050262,31,200512,148455,Rechtsschuss
3050266,1010,112302,286949,Rechtsschuss
3050266,1010,129476,63494,Rechtsschuss
3050266,1010,295331,76467,Rechtsschuss
3050261,1003,274839,292417,Rechtsschuss
3050259,873,74300,66934,Elfmeter
3050259,873,74300,145988,Elfmeter
3050263,985,122153,,Elfmeternachschuss
3050263,985,182877,122153,Rechtsschuss
3050268,989,123682,87672,Linksschuss
3050271,29,378710,90466,Linksschuss
3050271,29,68390,,Rechtsschuss
3050271,29,378710,,Linksschuss
3050274,762,246968,81796,Kopfball
3050275,379,41384,,Rechtsschuss
3050275,379,159372,342048,Linksschuss
3050275,379,159372,,abgefälschter Torschuss
3050275,379,50935,104124,Linksschuss
3050267,11,93720,242631,Rechtsschuss
3050276,543,225161,206040,Elfmeter
3050276,543,206040,175446,Elfmeter
3050273,281,253765,192565,Eigentor
3050273,281,26399,134425,Rechtsschuss
3050273,281,35518,192565,Linksschuss
3050273,281,134425,,Linksschuss
3050273,281,134425,26399,Rechtsschuss
3050273,281,192565,134425,Linksschuss
3050270,631,128223,65278,Rechtsschuss
3050270,631,128223,50202,Linksschuss
3050270,631,65278,112515,Rechtsschuss
3050272,1110,315131,,Eigentor
3050278,603,169555,,Kopfball
3050278,603,28984,,Rechtsschuss
3050281,1110,200777,61573,Linksschuss
3050285,762,80197,,Rechtsschuss
3050285,762,80197,281404,Kopfball
3050286,180,112343,134294,Linksschuss
3050283,31,148455,314353,Linksschuss
3050283,31,86792,234803,Linksschuss
3050277,11,55735,50057,Rechtsschuss
3050284,281,35518,241641,Rechtsschuss
3050284,281,26399,171424,Rechtsschuss
3050284,281,53622,241641,Linksschuss
3050288,1237,45693,149237,Kopfball
3050290,29,90466,,Linksschuss
3050291,931,4,60558,Kopfball
3050291,931,58205,392775,Rechtsschuss
3050291,931,4,392775,Rechtsschuss
3050293,148,207929,69633,Kopfball
3050293,148,132098,69633,Rechtsschuss
3050293,148,91845,207929,Linksschuss
3050287,989,91059,277033,Linksschuss
3050289,1132,48078,74810,Kopfball
3050298,603,63821,79723,Rechtsschuss
3050298,603,58993,,Rechtsschuss
3050300,873,41416,61842,Linksschuss
3050300,873,61842,66934,Linksschuss
3050301,1110,52059,,Kopfball
3050302,1003,197838,,Elfmeter
3050302,1003,294057,61560,Rechtsschuss
3050304,281,241641,,Linksschuss
3050304,281,134425,,Rechtsschuss
3050304,281,53622,192565,Rechtsschuss
3050306,180,130765,444208,Rechtsschuss
3050306,180,112988,,Direkter Freistoß
3050299,631,65278,225083,Linksschuss
3050299,631,202886,50202,Rechtsschuss
3050297,11,58864,43250,Elfmeter
3050297,11,58864,50057,Rechtsschuss
3050297,11,93720,50057,Linksschuss
3050297,11,318077,58864,Rechtsschuss
3050303,31,148368,,Kopfball
3050307,989,123682,146795,Kopfball
3050307,989,146795,123682,Linksschuss
3050308,1237,45693,147094,Elfmeter
3050308,1237,56100,,Rechtsschuss
3050308,1237,177065,,Rechtsschuss
3050312,379,73185,22614,Linksschuss
3050312,379,73185,181380,Linksschuss
3050312,379,104124,22614,Kopfball
3050311,1010,127187,,Rechtsschuss
3050309,1132,40613,,Abstauber
3050310,931,290951,4,Rechtsschuss
3050313,543,206040,429014,Rechtsschuss
3050313,543,340950,171679,Linksschuss
3050315,29,378710,,Rechtsschuss
3050316,148,132098,69633,Rechtsschuss
3050316,148,77100,,Rechtsschuss
3050316,148,91845,132098,Rechtsschuss
3056407,985,182877,99343,Rechtsschuss
3056407,985,141660,,Rechtsschuss
3050317,11,318077,58864,Rechtsschuss
3050319,1132,173504,40613,Brust
3050320,603,169555,,Rechtsschuss
3050324,985,14086,258923,Rechtsschuss
3050324,985,44068,258923,Linksschuss
3050324,985,96341,44068,Linksschuss
3050324,985,258923,14086,Rechtsschuss
3050326,379,22614,,Linksschuss
3050326,379,50935,,Linksschuss
3050326,379,159372,,Rechtsschuss
3050321,631,225083,50202,Rechtsschuss
3050321,631,46741,50202,Kopfball
3050325,762,246968,80197,Kopfball
3050322,29,378710,221025,Rechtsschuss
3050322,29,126664,,Direkter Freistoß
3050332,281,363205,192565,Linksschuss
3050332,281,363205,192565,Kopfball
3050332,281,134425,26267,Kopfball
3050328,873,74300,61842,Distanzschuss
3050334,148,69633,132098,Rechtsschuss
3050335,1010,129476,127187,Sololauf
3050335,1010,41112,129476,Linksschuss
3050335,1010,391719,252345,Rechtsschuss
3050336,543,206040,340950,Rechtsschuss
3050336,543,149716,173900,Rechtsschuss
3050327,1237,209212,364258,Linksschuss
3050333,180,134294,250478,Kopfball
3050333,180,134294,129078,Kopfball
3050333,180,129627,37304,Kopfball
3050331,31,200512,225693,Linksschuss
3050331,31,86792,,abgefälschter Torschuss
3050331,31,86792,131789,Linksschuss
3050337,11,58864,94005,Rechtsschuss
3050337,11,58864,93720,Rechtsschuss
3050337,11,242631,,Rechtsschuss
3050338,989,277033,91059,Linksschuss
3050338,989,277033,146795,Kopfball
3050342,1110,320411,238639,Distanzschuss
3050343,281,53622,50362,Kopfball
3050343,281,88755,241641,Rechtsschuss
3050339,603,263856,258923,Elfmeter
3050341,29,33713,306024,Rechtsschuss
3050341,29,90466,378710,Rechtsschuss
3050420,931,392775,,Rechtsschuss
3050418,1132,128904,,Rechtsschuss
3050421,1003,61560,197838,Kopfball
3050421,1003,215876,,Rechtsschuss
3050422,31,37838,,Rechtsschuss
3050422,31,148455,148455,Elfmeter
3050422,31,86792,314353,Linksschuss
3050422,31,225693,148455,Kopfball
3050423,985,74683,,Abstauber
3050423,985,122153,99343,Rechtsschuss
3050423,985,122153,141660,Rechtsschuss
3050425,148,69633,341051,abgefälschter Torschuss
3050425,148,91845,341051,Rechtsschuss
3050425,148,77100,341051,Rechtsschuss
3050425,148,132098,69633,Linksschuss
3050425,148,91845,77100,Rechtsschuss
3050417,1237,166240,,Linksschuss
3050426,1010,112302,41112,Rechtsschuss
3050424,180,129078,,2. Saisontor
3050347,1237,166240,,Rechtsschuss
3050350,931,4,392775,Rechtsschuss
3050355,148,132098,91845,Linksschuss
3050356,1010,127187,129476,Kopfball
3050352,31,131789,,Rechtsschuss
3050352,31,131789,,Linksschuss
3050352,31,200512,148455,Rechtsschuss
3050352,31,148455,148455,Elfmeter
3050352,31,131789,37838,Elfmeter
3050348,1132,108725,63200,Rechtsschuss
3050348,1132,584769,91317,Linksschuss
3050354,180,167799,,Rechtsschuss
3050353,985,122153,258923,Rechtsschuss
3050353,985,122153,99343,Kopfball
3050353,985,258923,182877,Rechtsschuss
3050353,985,96341,122153,Rechtsschuss
3050357,11,111455,242631,Linksschuss
3050357,11,93720,94005,Rechtsschuss
3050357,11,50057,,Rechtsschuss
3050357,11,58864,34322,Rechtsschuss
3050358,989,177476,,Kopfball
3050358,989,123682,146795,Kopfball
3050358,989,146795,87672,Rechtsschuss
3050362,1110,238639,260806,Kopfball
3050365,379,41384,31835,Rechtsschuss
3050365,379,41384,104124,Rechtsschuss
3050363,281,26399,241641,Linksschuss
3050363,281,192565,134425,Linksschuss
3050376,379,357662,18935,Rechtsschuss
3050368,1132,148262,584769,Rechtsschuss
3050368,1132,59641,,Eigentor
3050371,873,59606,,Eigentor
3050373,1003,274839,215876,Linksschuss
3050370,631,65278,46741,Linksschuss
3050370,631,52769,50202,3. Saisontor
3050372,29,157509,126664,Kopfball
3050372,29,306024,406040,Rechtsschuss
3050374,281,363205,192565,4. Saisontor
3050374,281,363205,134425,Elfmeter
3050374,281,128901,,Eigentor
3050386,543,340950,29364,3. Saisontor
3050386,543,67252,29364,1. Saisontor
3050386,543,340950,225161,4. Saisontor
3050386,543,340950,206040,5. Saisontor
3050378,989,123682,,10. Saisontor
3050378,989,91059,277033,6. Saisontor
3050381,31,148455,,Linksschuss
3050381,31,131789,302215,Rechtsschuss
3050381,31,148455,3333,Abstauber
3050381,31,200512,234803,Rechtsschuss
3050382,985,122153,,Elfmeter
3050382,985,258923,357147,8. Saisontor
3050383,762,135343,206225,Sololauf
3050383,762,135343,183318,Brust
3050383,762,246968,80197,Abstauber
3050384,180,181579,,Distanzschuss
3050384,180,126664,,Eigentor
3050377,11,93720,191217,Rechtsschuss
3050377,11,76277,34322,1. Saisontor
3050379,931,35564,178614,Eigentor
3050387,11,58864,94005,Elfmeter
3050387,11,93720,58864,9. Saisontor
3050389,931,215118,,Rechtsschuss
3050389,931,4,16135,Kopfball
3050389,931,4,194460,Kopfball
3050389,931,214316,16135,Kopfball
3050391,543,204198,29364,2. Saisontor
3050391,543,206040,29364,7. Saisontor
3050391,543,206040,340950,8. Saisontor
3050392,985,122153,141660,Elfmeter
3050392,985,184573,,1. Saisontor
3050393,762,80197,206225,Rechtsschuss
3050393,762,92469,346707,Elfmeter
