match_id,player_in_id,player_in,player_out_id,player_out
2871903,58949,Yevgen Konoplyanka,372711,Amine Harit
3058705,47285,Ibrahima Traoré,32711,Patrick Herrmann
3058705,403898,Jordan Beyer,47587,Tony Jantschke
3058705,140579,Josip Drmic,57845,Tobias Strobl
3058485,66058,Admir Mehmedi,293169,Josip Brekalo
3058485,79501,Daniel Ginczek,194638,Renato Steffen
3058485,85352,Yunus Malli,280575,Elvis Rexhbecaj
2726558,44834,Andrea Poli,157501,M'Baye Niang
2726558,215390,Gustavo Gómez,265088,Manuel Locatelli
2726558,130394,Gianluca Lapadula,119235,Carlos Bacca
2871565,74842,Mario Götze,28947,Gonzalo Castro
2871565,69015,Andriy Yarmolenko,315779,Christian Pulisic
2871565,349066,Alexander Isak,31095,Nuri Sahin
3588596,345886,Rubén Vargas,288429,Mads Pedersen
3588596,627207,Ricardo Pepi,90024,Alfred Finnbogason
3588596,63022,Jan Moravek,296397,Arne Maier
3588596,146163,Raphael Framberger,353826,Robert Gumny
3588596,345468,Andi Zeqiri,314295,Reece Oxford
2604228,57110,Anthony Mounier,167895,Luca Rizzo
2604228,43760,Kévin Constant,286949,Adam Masina
2604228,16137,Franco Brienza,144779,Saphir Taïder
2604317,26456,Mauro Zárate,80351,Josip Ilicic
2604317,37918,Matías Fernández,141834,Cristian Tello
2604317,61546,Facundo Roncaglia,40633,Milan Badelj
3203514,74842,Mario Götze,35207,Marco Reus
3203514,35047,Axel Witsel,191422,Mahmoud Dahoud
3203514,126716,Paco Alcácer,187492,Julian Brandt
2604021,5017,Niklas Moisander,20003,Matías Silvestre
2604021,168416,David Ivan,227081,Joaquín Correa
2604021,5962,Antonio Cassano,119228,Luis Muriel
3588420,188888,Sheraldo Becker,168543,Levin Öztunali
3588420,284248,Paul Jaeckel,110036,Dominique Heintz
3588420,79377,Genki Haraguchi,94771,Andreas Voglsammer
3588420,370789,Julian Ryerson,53437,Bastian Oczipka
3588420,117432,Kevin Behrens,36182,Max Kruse
3412950,29401,Sami Khedira,465830,Mattéo Guendouzi
3412950,185245,Jhon Córdoba,327757,Krzysztof Piatek
3412950,517894,Matheus Cunha,315125,Javairô Dilrosun
3412950,338032,Deyovaisio Zeefuik,179643,Vladimir Darida
3412950,162434,Niklas Stark,88262,Dedryck Boyata
3588240,564545,Edmond Tapsoba,428791,Paulinho
3588240,61087,Karim Bellarabi,484547,Jeremie Frimpong
3588240,532776,Amine Adli,395516,Moussa Diaby
3588240,193782,Lucas Alario,242086,Patrik Schick
3588240,324351,Panagiotis Retsos,598577,Florian Wirtz
3203516,89701,Charles Aránguiz,34787,Julian Baumgartlinger
3203516,387626,Leon Bailey,228433,Wendell
3203516,232454,Nadiem Amiri,125858,Kerem Demirbay
3203606,125614,Sargis Adamyan,145866,Munas Dabbur
3203606,195736,Florian Grillitsch,324278,Christoph Baumgartner
3203606,51676,Ermin Bicakcic,125614,Sargis Adamyan
3413165,66058,Admir Mehmedi,194638,Renato Steffen
3413165,535551,Bartosz Bialek,228645,Wout Weghorst
3413165,93704,Josuha Guilavogui,223979,Xaver Schlager
3413165,381724,Victor Sá,327251,Ridle Baku
3413165,293169,Josip Brekalo,117674,Maximilian Arnold
2872088,35208,Marcel Schmelzer,43512,Ömer Toprak
2872088,58205,André Schürrle,315779,Christian Pulisic
2872088,69015,Andriy Yarmolenko,74842,Mario Götze
3588597,504147,George Bello,185164,Jacob Barrett Laursen
3588597,333516,Sebastian Vasiliadis,334186,Fabian Kunze
3588597,284010,Robin Hack,294534,Janni Serra
3588597,28947,Gonzalo Castro,118397,Alessandro Schöpf
2604136,131951,Kevin Lasagna,165722,Antonio Di Gaudio
2604136,130382,Jerry Mbakogu,5825,Marco Borriello
2604136,56693,Raffaele Bianco,99327,Isaac Cofie
3588245,377387,Sergio Córdova,345886,Rubén Vargas
3588245,63022,Jan Moravek,345468,Andi Zeqiri
3588245,520468,Iago,288429,Mads Pedersen
3588245,90024,Alfred Finnbogason,42783,André Hahn
3588245,283001,Noah Joel Sarenren Bazee,38410,Daniel Caligiuri
3203718,42936,Nils Petersen,332798,Roland Sallai
3203718,30942,Mike Frantz,328784,Robin Koch
3203718,259350,Chang-hoon Kwon,196095,Luca Waldschmidt
3203718,177779,Janik Haberer,248999,Lucas Höler
3203718,388198,Nico Schlotterbeck,185077,Vincenzo Grifo
3412932,45683,Manuel Gulde,413843,Keven Schlotterbeck
3412932,185077,Vincenzo Grifo,332798,Roland Sallai
3412932,378883,Lino Tempelmann,342039,Yannik Keitel
3412932,42936,Nils Petersen,248999,Lucas Höler
3412932,297583,Woo-yeong Jeong,335457,Ermedin Demirovic
3413151,279009,Marco Richter,243188,László Bénes
3413151,249157,Fredrik Jensen,38410,Daniel Caligiuri
3413151,314295,Reece Oxford,189475,Carlos Gruezo
3413151,588747,Tim Civeja,57845,Tobias Strobl
3413151,345886,Rubén Vargas,42783,André Hahn
2726562,108484,Emmanuel Badu,255901,Rodrigo de Paul
2726562,22673,Emil Hallfredsson,319160,Jakub Jankto
2726562,109598,Thomas Heurtaux,255744,Samir Caetano
3058704,59032,Aleksandar Dragovic,29993,Sven Bender
3058704,119211,Mitchell Weiser,30059,Lars Bender
3058704,428791,Paulinho,193782,Lucas Alario
2604031,47893,William Vainqueur,5486,Seydou Keita
2604031,5958,Francesco Totti,28396,Edin Dzeko
2604031,81455,Juan Iturbe,5958,Francesco Totti
3203521,314295,Reece Oxford,279009,Marco Richter
3203521,520468,Iago,152963,Florian Niederlechner
3203521,120205,Michael Gregoritsch,4018,Daniel Baier
3412993,61087,Karim Bellarabi,193782,Lucas Alario
3412993,59032,Aleksandar Dragovic,30059,Lars Bender
3588425,152317,Manuel Prietl,333516,Sebastian Vasiliadis
3588425,284010,Robin Hack,533295,Patrick Wimmer
3588425,294534,Janni Serra,317740,Florian Krüger
3588425,28947,Gonzalo Castro,118397,Alessandro Schöpf
3588425,340521,Guilherme Ramos,147038,Cédric Brunner
3058609,279009,Marco Richter,148967,Konstantinos Stafylidis
3058609,91841,Ja-cheol Koo,63022,Jan Moravek
2871997,245744,Takuma Asano,79501,Daniel Ginczek
2871997,293169,Josip Brekalo,247459,Chadrac Akolo
2871997,19354,Dennis Aogo,249952,Berkay Özcan
2871648,218011,Florian Kath,248999,Lucas Höler
2871648,55099,Nicolas Höfler,177779,Janik Haberer
2604236,20003,Matías Silvestre,33571,Lorenzo De Silvestri
2604236,56790,Nenad Krsticic,227081,Joaquín Correa
2604236,34283,Lazaros Christodoulopoulos,76077,Ricardo Álvarez
3203607,208167,Dawid Kownacki,429086,Nana Ampomah
3203607,11268,Oliver Fink,145115,Valon Berisha
3203607,119044,Marcel Sobottka,106872,Kevin Stöger
2604336,227081,Joaquín Correa,33571,Lorenzo De Silvestri
2604336,96806,Jacopo Sala,6793,Angelo Palombo
2604336,119228,Luis Muriel,22328,Fabio Quagliarella
2604134,22249,Cristian Raimondi,19435,Gianpaolo Bellini
2604134,34198,Andrea Masiello,22249,Cristian Raimondi
2604134,99232,Marco D'Alessandro,133179,Marten de Roon
3588591,454863,András Schäfer,79377,Genki Haraguchi
3588591,94771,Andreas Voglsammer,188888,Sheraldo Becker
3588591,186988,Sven Michel,295313,Taiwo Awoniyi
3588591,53437,Bastian Oczipka,72792,Niko Gießelmann
3588591,75921,Christopher Trimmel,370789,Julian Ryerson
3588260,357233,Leandro Barreiro,314398,Jae-sung Lee
3588260,106872,Kevin Stöger,182574,Jean-Paul Boëtius
3588260,269878,Marcus Ingvartsen,333647,Jonathan Burkardt
3588260,39106,Ádám Szalai,119234,Karim Onisiwo
3588260,43984,Daniel Brosinski,168989,Silvan Widmer
3058497,49239,Guido Burgstaller,261905,Suat Serdar
3058497,57051,Sebastian Rudy,245537,Nabil Bentaleb
3058497,332697,Weston McKennie,372711,Amine Harit
3058604,93844,Leonardo Bittencourt,333241,Joelinton
3058604,39106,Ádám Szalai,46580,Andrej Kramaric
3058604,362184,David Otto,111039,Ishak Belfodil
2604041,5878,Alberto Gilardino,47513,Mato Jajalo
2604041,206542,Robin Quaison,142920,Aleksandar Trajkovski
2604041,74448,Andrea Rispoli,108119,Aljaz Struna
3203612,10503,Uwe Hünemeier,163724,Laurent Jans
3203612,161060,Streli Mamba,93841,Ben Zolinski
3203612,186988,Sven Michel,159239,Dennis Srbeny
2872094,63022,Jan Moravek,279009,Marco Richter
2872094,377387,Sergio Córdova,4018,Daniel Baier
2872094,263236,Kevin Danso,124410,Rani Khedira
3413040,327757,Krzysztof Piatek,179643,Vladimir Darida
3413040,315125,Javairô Dilrosun,353948,Lucas Tousart
3413040,282660,Maximilian Mittelstädt,303259,Dodi Lukébakio
3413040,126214,Mathew Leckie,517894,Matheus Cunha
3413040,338032,Deyovaisio Zeefuik,51100,Peter Pekarik
3203530,234193,Birger Verstraete,290587,Ellyes Skhiri
3203530,53400,Dominick Drexler,147485,Louis Schaub
3203530,153678,Kingsley Schindler,338629,Sebastiaan Bornauw
3058721,404384,Rabbi Matondo,237662,Breel Embolo
3058721,58949,Yevgen Konoplyanka,261905,Suat Serdar
3058721,1662,Sascha Riether,38410,Daniel Caligiuri
3588441,538977,Georginio Rutter,324278,Christoph Baumgartner
3588441,42234,Havard Nordtveit,52348,Benjamin Hübner
3588441,57051,Sebastian Rudy,251309,Dennis Geiger
3588441,293281,Jacob Bruun Larsen,318204,David Raum
2871989,59016,David Alaba,126719,Juan Bernat
2871989,190393,Corentin Tolisso,4360,Arjen Robben
2871989,57051,Sebastian Rudy,37666,Arturo Vidal
2604137,37918,Matías Fernández,80351,Josip Ilicic
2604137,37337,Mario Suárez,40372,Borja Valero
3203529,404384,Rabbi Matondo,112930,Benito Raman
3203529,112935,Mark Uth,118397,Alessandro Schöpf
2726566,39099,Rodrigo Palacio,37418,Éder
2604240,197300,Federico Bernardeschi,37918,Matías Fernández
2604240,80351,Josip Ilicic,40633,Milan Badelj
3203531,289182,Christopher Antwi-Adjei,190289,Gerrit Holtmann
3203531,186988,Sven Michel,57598,Klaus Gjasula
3203531,93841,Ben Zolinski,163724,Laurent Jans
3058513,146096,Federico Palacios,124517,Sebastian Kerk
3058513,165331,Ondrej Petrak,57091,Hanno Behrens
3058513,225984,Matheus Pereira,278323,Alexander Fuchs
3203723,324278,Christoph Baumgartner,145866,Munas Dabbur
3203723,315604,Diadié Samassékou,251309,Dennis Geiger
3203723,68033,Steven Zuber,195736,Florian Grillitsch
3203723,293281,Jacob Bruun Larsen,46580,Andrej Kramaric
3203723,160241,Kevin Akpoguma,52348,Benjamin Hübner
2604343,72441,Rafael Tolói,19435,Gianpaolo Bellini
2604343,22249,Cristian Raimondi,99232,Marco D'Alessandro
2604343,21756,Giulio Migliaccio,133179,Marten de Roon
3203428,194638,Renato Steffen,127076,Jérôme Roussillon
3203428,293169,Josip Brekalo,89591,Felix Klaus
3203428,314288,Lukas Nmecha,228645,Wout Weghorst
2726569,38593,Marek Hamsik,126422,Allan
2726569,355501,Amadou Diawara,102017,Jorginho
2726569,200056,Elseid Hysaj,21151,Christian Maggio
2604045,291266,Godfred Donsah,144779,Saphir Taïder
2604045,230611,Matteo Mancosu,57110,Anthony Mounier
2604045,70689,Filippo Falco,197491,Alex Ferrari
2604143,140748,Danilo Avelar,21972,Cristian Molinaro
2604143,145581,Afriyie Acquah,201040,Marco Benassi
2604143,26263,Maxi López,5946,Cesare Bovo
3203449,36284,Simon Terodde,185245,Jhon Córdoba
3203449,106270,Florian Kainz,153678,Kingsley Schindler
3203449,55510,Marco Höger,50512,Anthony Modeste
3412896,89592,Marvin Plattenhardt,227110,Jordan Torunarigha
3412896,471901,Jonas Michelbrink,315125,Javairô Dilrosun
3412896,162434,Niklas Stark,432281,Márton Dárdai
3412896,338032,Deyovaisio Zeefuik,245078,Nemanja Radonjic
3412896,574569,Marten Winkler,448177,Jessic Ngankam
2604351,48974,Luiz Adriano,45146,Mario Balotelli
2604351,57280,Giacomo Bonaventura,99227,Andrea Bertolacci
2604351,262523,Davide Calabria,15420,Alex
3203629,159239,Dennis Srbeny,93841,Ben Zolinski
3203629,192167,Mohamed Dräger,163724,Laurent Jans
3203629,186988,Sven Michel,57598,Klaus Gjasula
3058413,119277,Yannick Gerhardt,93704,Josuha Guilavogui
3058413,79501,Daniel Ginczek,228645,Wout Weghorst
3058413,66058,Admir Mehmedi,293169,Josip Brekalo
3203533,242086,Patrik Schick,344381,Christopher Nkunku
3203533,402008,Amadou Haidara,111078,Emil Forsberg
3203533,373916,Marcelo Saracchi,70243,Marcel Halstenberg
2872027,284177,Tim Handwerker,160285,Milos Jojic
2872027,240889,Anas Ouahim,108650,Yuya Osako
2872027,400546,Nikolas Nartey,1126,Matthias Lehmann
3203731,119211,Mitchell Weiser,30059,Lars Bender
3203731,89701,Charles Aránguiz,125858,Kerem Demirbay
3203731,395516,Moussa Diaby,387626,Leon Bailey
3203731,309400,Kai Havertz,232454,Nadiem Amiri
3203731,564545,Edmond Tapsoba,215099,Daley Sinkgraven
3413057,193782,Lucas Alario,242086,Patrik Schick
3413057,228433,Wendell,215099,Daley Sinkgraven
3413057,61087,Karim Bellarabi,387626,Leon Bailey
3413057,119211,Mitchell Weiser,30059,Lars Bender
3413057,59032,Aleksandar Dragovic,34787,Julian Baumgartlinger
3203453,243188,László Bénes,318528,Marcus Thuram
3203453,19819,Raffael,31041,Fabian Johnson
3203453,82097,Christoph Kramer,278332,Florian Neuhaus
3588284,111078,Emil Forsberg,202591,Benjamin Henrichs
3588284,198008,André Silva,157635,Yussuf Poulsen
3588284,293385,Dani Olmo,344381,Christopher Nkunku
3588284,223967,Konrad Laimer,402008,Amadou Haidara
3588651,161011,Filip Kostic,546213,Tuta
3588651,422355,Jens Petter Hauge,315332,Aymen Barkok
3588651,356141,Daichi Kamada,386914,Sam Lammers
3588651,212723,Djibril Sow,40074,Stefan Ilsanker
3588651,159844,Christopher Lenz,85906,Danny da Costa
3203454,119277,Yannick Gerhardt,223979,Xaver Schlager
3203454,66058,Admir Mehmedi,381724,Victor Sá
3203454,89591,Felix Klaus,293169,Josip Brekalo
2604353,140559,Raffaele Maiello,166237,Leandro Paredes
2604353,259953,Rade Krunic,88909,Riccardo Saponara
2604353,253857,Alessandro Piu,3713,Massimo Maccarone
3058637,51977,Pavao Pervan,108880,Koen Casteels
3058637,280575,Elvis Rexhbecaj,89591,Felix Klaus
3412882,57995,Daniel Didavi,179635,Philipp Förster
3412882,538971,Naouirou Ahamada,60394,Philipp Klement
3412882,386786,Darko Churlinov,431561,Roberto Massimo
3412882,129358,Marcin Kaminski,160938,Marc Oliver Kempf
3412882,193534,Hamadi Al Ghaddioui,28947,Gonzalo Castro
3588469,143798,Pavel Kaderabek,538977,Georginio Rutter
3588469,293281,Jacob Bruun Larsen,237164,Ihlas Bebou
3588469,223974,Stefan Posch,52348,Benjamin Hübner
3588469,42234,Havard Nordtveit,315604,Diadié Samassékou
3588469,57051,Sebastian Rudy,251309,Dennis Geiger
2604263,22210,Luca Rigoni,230552,Diego Laxalt
2604263,111961,Suso,21748,Alessio Cerci
2604263,62415,Panagiotis Tachtsidis,9967,Blerim Dzemaili
3413049,269878,Marcus Ingvartsen,421726,Keita Endo
3413049,19112,Christian Gentner,234029,Grischa Prömel
3413049,173491,Joel Pohjanpalo,387110,Petar Musa
3413049,116088,Marius Bülter,370789,Julian Ryerson
3413049,153555,Sebastian Griesbeck,36182,Max Kruse
3413076,452084,Ahmed Kutucu,372711,Amine Harit
3413076,118397,Alessandro Schöpf,142031,Omar Mascarell
3413076,447221,Hamza Mendyl,112930,Benito Raman
3413076,678194,Matthew Hoppe,404384,Rabbi Matondo
3203546,39106,Ádám Szalai,39025,Danny Latza
3203546,43984,Daniel Brosinski,288253,Jerry St. Juste
3203546,129513,Alexandru Maxim,206542,Robin Quaison
3203460,102226,Thorgan Hazard,187492,Julian Brandt
3203460,196792,Julian Weigl,35047,Axel Witsel
3203460,293281,Jacob Bruun Larsen,126716,Paco Alcácer
3058429,371149,Evan Ndicka,256866,Carlos Salcedo
3058429,60761,Taleb Tawatha,39426,Nicolai Müller
3058429,31067,Jonathan de Guzmán,215864,Mijat Gacinovic
2604346,5793,Giovanni Pasquale,261611,Ali Adnan
2604346,6031,Antonio Di Natale,240306,Bruno Fernandes
2604346,6750,Maurizio Domizzi,168989,Silvan Widmer
2872108,55099,Nicolas Höfler,66005,Amir Abrashi
2872108,218011,Florian Kath,225657,Philipp Lienhart
2872108,82461,Yoric Ravet,248999,Lucas Höler
2604259,190804,Uros Djurdjevic,5878,Alberto Gilardino
2604259,326204,Norbert Balogh,158810,Oscar Hiljemark
2604259,142920,Aleksandar Trajkovski,206542,Robin Quaison
2726589,124555,Cristiano Biraghi,5957,Alberto Aquilani
2726589,17249,Simone Pepe,121402,Ahmad Benali
2726589,130369,Stefano Pettinari,308278,Rey Manaj
3203554,44466,Sebastian Rode,20081,Gelson Fernandes
3203554,336382,Dejan Joveljic,198008,André Silva
3588139,7161,Jonas Hofmann,32711,Patrick Herrmann
3588139,318528,Marcus Thuram,167329,Alassane Plea
3588139,321096,Keanan Bennetts,321070,Hannes Wolf
3588139,243188,László Bénes,278332,Florian Neuhaus
3058644,330223,Hendrik Weydandt,323954,Walace
3058644,337036,Florent Muslija,335103,Linton Maina
3058644,68815,Felipe Trevizan,77809,Julian Korb
3203465,314295,Reece Oxford,63022,Jan Moravek
3203465,42783,André Hahn,345886,Rubén Vargas
3203465,81698,Georg Teigl,279009,Marco Richter
3588671,318528,Marcus Thuram,237662,Breel Embolo
3588671,504153,Joe Scally,85791,Stefan Lainer
3588671,32711,Patrick Herrmann,48298,Lars Stindl
3588671,82097,Christoph Kramer,7161,Jonas Hofmann
3588671,124502,Matthias Ginter,196231,Marvin Friedrich
3203551,157635,Yussuf Poulsen,242086,Patrik Schick
3203551,344381,Christopher Nkunku,111078,Emil Forsberg
3203551,321070,Hannes Wolf,170527,Timo Werner
3588301,119296,Emre Can,170986,Raphaël Guerreiro
3588301,296879,Steffen Tigges,187492,Julian Brandt
3588301,429874,Ansgar Knauff,326029,Donyell Malen
2604266,163062,Luca Bittante,94936,Vincent Laurini
2604266,74956,Marcel Büchel,181136,Piotr Zielinski
2604266,56912,Levan Mchedlidze,3713,Massimo Maccarone
3413077,324344,Dimitrios Limnios,231586,Jannes Horn
3413077,272812,Kingsley Ehizibue,472249,Jan Thielmann
3413077,50512,Anthony Modeste,147573,Sebastian Andersson
3413077,108537,Jonas Hector,290587,Ellyes Skhiri
3413077,286779,Jorge Meré,280575,Elvis Rexhbecaj
3203553,237662,Breel Embolo,243188,László Bénes
3203553,32711,Patrick Herrmann,167329,Alassane Plea
3203553,19819,Raffael,48298,Lars Stindl
2871938,51356,Raúl Bobadilla,185077,Vincenzo Grifo
2871938,344600,Michaël Cuisance,82097,Christoph Kramer
3203646,146163,Raphael Framberger,2865,Stephan Lichtsteiner
3203646,90024,Alfred Finnbogason,124410,Rani Khedira
3203646,377387,Sergio Córdova,279009,Marco Richter
3058647,16311,Rouwen Hennings,208167,Dawid Kownacki
3058647,119557,Kenan Karaman,315332,Aymen Barkok
3058647,58500,Alfredo Morales,119044,Marcel Sobottka
3588672,156779,Erik Thommy,272278,Chris Führich
3588672,445939,Omar Marmoush,616344,Tiago Tomás
3588672,618425,Tanguy Coulibaly,232320,Atakan Karazor
3588672,431561,Roberto Massimo,156779,Erik Thommy
3588142,94771,Andreas Voglsammer,295313,Taiwo Awoniyi
3588142,168543,Levin Öztunali,269878,Marcus Ingvartsen
3588142,207597,Cedric Teuchert,36182,Max Kruse
3588142,117432,Kevin Behrens,79377,Genki Haraguchi
3588142,370789,Julian Ryerson,75921,Christopher Trimmel
3412886,89591,Felix Klaus,127076,Jérôme Roussillon
3412886,221611,Paulo Otávio,66058,Admir Mehmedi
3412886,119277,Yannick Gerhardt,381724,Victor Sá
3588302,401578,Exequiel Palacios,125858,Kerem Demirbay
3588302,428791,Paulinho,232454,Nadiem Amiri
3588302,659813,Piero Hincapié,215099,Daley Sinkgraven
3588302,644771,Odilon Kossounou,598577,Florian Wirtz
2604168,19435,Gianpaolo Bellini,111227,Andrea Conti
2604168,21756,Giulio Migliaccio,85825,Jasmin Kurtic
2604168,23197,Alessandro Diamanti,20005,Papu Gómez
2871797,129513,Alexandru Maxim,39025,Danny Latza
2871797,230541,Yoshinori Muto,4672,Nigel de Jong
2871797,168543,Levin Öztunali,142281,Anthony Ujah
2871937,441986,Yann Aurel Bisseck,160285,Milos Jojic
2871937,331575,Birk Risa,45668,Konstantin Rausch
2871937,44713,Christian Clemens,282577,Lukas Klünter
3058653,32711,Patrick Herrmann,334526,Denis Zakaria
3058653,278332,Florian Neuhaus,48298,Lars Stindl
3058653,19819,Raffael,7161,Jonas Hofmann
3203461,82070,Diego Demme,215599,Lukas Klostermann
3203461,344381,Christopher Nkunku,111078,Emil Forsberg
3203461,517894,Matheus Cunha,157635,Yussuf Poulsen
3588495,57051,Sebastian Rudy,251309,Dennis Geiger
3588495,145866,Munas Dabbur,237164,Ihlas Bebou
3588495,443710,Angelo Stiller,143798,Pavel Kaderabek
3588495,293281,Jacob Bruun Larsen,538977,Georginio Rutter
3588673,106872,Kevin Stöger,182574,Jean-Paul Boëtius
3588673,357233,Leandro Barreiro,344069,Anton Stach
3588673,314398,Jae-sung Lee,269878,Marcus Ingvartsen
3588673,470815,Niklas Tauer,43984,Daniel Brosinski
3588673,503160,Paul Nebel,314398,Jae-sung Lee
2604349,139173,Achraf Lazaar,142920,Aleksandar Trajkovski
2604349,22217,Roberto Vitiello,74448,Andrea Rispoli
2604349,47513,Mato Jajalo,76163,Franco Vázquez
3413086,421726,Keita Endo,116088,Marius Bülter
3413086,370789,Julian Ryerson,75921,Christopher Trimmel
3413086,72792,Niko Gießelmann,295313,Taiwo Awoniyi
3413086,92472,Akaki Gogia,207597,Cedric Teuchert
2726583,5928,Sergio Pellissier,30853,Mariano Izco
2726583,31067,Jonathan de Guzmán,26105,Valter Birsa
2726583,159337,Roberto Inglese,16893,Antonio Floro Flores
2871791,190393,Corentin Tolisso,37666,Arturo Vidal
2871791,60444,Thiago,4360,Arjen Robben
2871791,57051,Sebastian Rudy,190393,Corentin Tolisso
3203462,82863,Lukas Rupp,51676,Ermin Bicakcic
3203462,166240,Jürgen Locadia,195736,Florian Grillitsch
3203462,270393,Robert Skov,148967,Konstantinos Stafylidis
