,player_name,season,market_value
9974,Eric García,2021,"18,00 Mio. €"
9975,Clément Lenglet,2021,"12,00 Mio. €"
9976,Óscar Mingueza,2021,"6,00 Mio. €"
9977,Gerard Piqué,2021,"5,00 Mio. €"
9978,Samuel Umtiti,2021,"2,00 Mio. €"
9979,Arnau Comas,2021,"1,00 Mio. €"
9980,Mika Mármol,2021,800 Tsd. €
9981,Jordi Alba,2021,"9,00 Mio. €"
9982,Alejandro Balde,2021,"4,00 Mio. €"
9983,Emerson Royal,2021,"25,00 Mio. €"
9984,Sergiño Dest,2021,"18,00 Mio. €"
9985,Sergi Roberto,2021,"6,00 Mio. €"
9986,Dani Alves,2021,"1,00 Mio. €"
9987,Guillem Jaime,2021,300 Tsd. €
9988,Sergio Busquets,2021,"9,00 Mio. €"
9989,Jandro Orellana,2021,"1,50 Mio. €"
9990,Álvaro Sanz,2021,700 Tsd. €
9991,Pedri,2021,"80,00 Mio. €"
9992,Frenkie de Jong,2021,"60,00 Mio. €"
9993,Gavi,2021,"60,00 Mio. €"
9994,Nico González,2021,"20,00 Mio. €"
9995,Miralem Pjanic,2021,"9,50 Mio. €"
9996,Riqui Puig,2021,"7,00 Mio. €"
9997,Lucas de Vega,2021,400 Tsd. €
9998,Ansu Fati,2021,"60,00 Mio. €"
9999,Ferran Torres,2021,"45,00 Mio. €"
10000,Philippe Coutinho,2021,"20,00 Mio. €"
10001,Abde Ezzalzouli,2021,"8,00 Mio. €"
10002,Estanis Pedrola,2021,-
10003,Ousmane Dembélé,2021,"30,00 Mio. €"
10004,Adama Traoré,2021,"20,00 Mio. €"
10005,Yusuf Demir,2021,"5,00 Mio. €"
10006,Ilias Akhomach,2021,"3,00 Mio. €"
10007,Antoine Griezmann,2021,"35,00 Mio. €"
10008,Memphis Depay,2021,"35,00 Mio. €"
10009,Pierre-Emerick Aubameyang,2021,"15,00 Mio. €"
10010,Martin Braithwaite,2021,"6,00 Mio. €"
10011,Luuk de Jong,2021,"4,00 Mio. €"
10012,Ferran Jutglà,2021,"3,00 Mio. €"
10013,Rey Manaj,2021,"1,50 Mio. €"
10014,Sergio Agüero,2021,-
10015,Thibaut Courtois,2021,"60,00 Mio. €"
10016,Andriy Lunin,2021,"2,50 Mio. €"
10017,Luis López,2021,300 Tsd. €
10018,Toni Fuidias,2021,300 Tsd. €
10019,Diego Piñeiro,2021,-
10020,Éder Militão,2021,"60,00 Mio. €"
10021,David Alaba,2021,"55,00 Mio. €"
10022,Nacho Fernández,2021,"7,00 Mio. €"
10023,Jesús Vallejo,2021,"3,00 Mio. €"
10024,Mario Gila,2021,500 Tsd. €
10025,Rafa Marín,2021,400 Tsd. €
10026,Ferland Mendy,2021,"40,00 Mio. €"
10027,Miguel Gutiérrez,2021,"6,00 Mio. €"
10028,Marcelo,2021,"3,00 Mio. €"
10029,Daniel Carvajal,2021,"18,00 Mio. €"
10030,Álvaro Odriozola,2021,"12,00 Mio. €"
10031,Lucas Vázquez,2021,"12,00 Mio. €"
10032,Sergio Santos,2021,250 Tsd. €
10033,Casemiro,2021,"40,00 Mio. €"
10034,Antonio Blanco,2021,"5,00 Mio. €"
10035,Federico Valverde,2021,"70,00 Mio. €"
10036,Eduardo Camavinga,2021,"55,00 Mio. €"
10037,Toni Kroos,2021,"20,00 Mio. €"
10038,Dani Ceballos,2021,"14,00 Mio. €"
10039,Luka Modric,2021,"10,00 Mio. €"
10040,Isco,2021,"7,50 Mio. €"
10041,Vinicius Junior,2021,"100,00 Mio. €"
10042,Eden Hazard,2021,"12,00 Mio. €"
10043,Rodrygo,2021,"60,00 Mio. €"
10044,Marco Asensio,2021,"40,00 Mio. €"
10045,Gareth Bale,2021,"3,00 Mio. €"
10046,Peter González,2021,"1,00 Mio. €"
10047,Karim Benzema,2021,"30,00 Mio. €"
10048,Luka Jovic,2021,"16,00 Mio. €"
10049,Mariano Díaz,2021,"6,00 Mio. €"
10050,Juanmi Latasa,2021,"1,00 Mio. €"
10051,Bono,2021,"18,00 Mio. €"
10052,Marko Dmitrović,2021,"5,00 Mio. €"
10053,Javi Díaz,2021,500 Tsd. €
10054,Alfonso Pastor,2021,250 Tsd. €
10055,Adrián González,2021,50 Tsd. €
10056,Alberto Flores,2021,-
10057,Jules Koundé,2021,"60,00 Mio. €"
10058,Diego Carlos,2021,"40,00 Mio. €"
10059,Karim Rekik,2021,"5,00 Mio. €"
10060,Kike Salas,2021,150 Tsd. €
10061,Marcos Acuña,2021,"18,00 Mio. €"
10062,Ludwig Augustinsson,2021,"5,00 Mio. €"
10063,Juan María Alcedo,2021,200 Tsd. €
10064,Pablo Pérez,2021,100 Tsd. €
10065,Gonzalo Montiel,2021,"14,00 Mio. €"
10066,Alejandro Pozo,2021,"4,00 Mio. €"
10067,Jesús Navas,2021,"3,00 Mio. €"
10068,Valentino Fattore,2021,400 Tsd. €
10069,José Ángel Carmona,2021,200 Tsd. €
10070,Nemanja Gudelj,2021,"4,00 Mio. €"
10071,Fernando,2021,"4,00 Mio. €"
10072,Joan Jordán,2021,"22,00 Mio. €"
10073,Óliver Torres,2021,"8,00 Mio. €"
10074,Thomas Delaney,2021,"7,00 Mio. €"
10075,Ivan Rakitic,2021,"7,00 Mio. €"
10076,Pedro Ortiz,2021,150 Tsd. €
10077,Óscar Rodríguez,2021,"9,00 Mio. €"
10078,Nacho Quintana,2021,300 Tsd. €
10079,Lucas Ocampos,2021,"25,00 Mio. €"
10080,Papu Gómez,2021,"6,00 Mio. €"
10081,Oussama Idrissi,2021,"4,00 Mio. €"
10082,Tecatito,2021,"18,00 Mio. €"
10083,Erik Lamela,2021,"16,00 Mio. €"
10084,Suso,2021,"10,00 Mio. €"
10085,Juanlu Sánchez,2021,500 Tsd. €
10086,Luismi Cruz,2021,400 Tsd. €
10087,Antonio Zarzana,2021,200 Tsd. €
10088,Youssef En-Nesyri,2021,"25,00 Mio. €"
10089,Anthony Martial,2021,"16,00 Mio. €"
10090,Rafa Mir,2021,"16,00 Mio. €"
10091,Munir El Haddadi,2021,"8,00 Mio. €"
10092,Luuk de Jong,2021,"4,00 Mio. €"
10093,Iván Romero,2021,600 Tsd. €
10094,Giorgi Mamardashvili,2021,"10,00 Mio. €"
10095,Jasper Cillessen,2021,"3,00 Mio. €"
10096,Jaume Doménech,2021,"2,00 Mio. €"
10097,Cristian Rivero,2021,200 Tsd. €
10098,Charlie Pérez,2021,-
10099,Omar Alderete,2021,"10,00 Mio. €"
10100,Gabriel Paulista,2021,"7,00 Mio. €"
10101,Mouctar Diakhaby,2021,"7,00 Mio. €"
10102,Eray Cömert,2021,"1,50 Mio. €"
10103,Cristiano Piccini,2021,"1,20 Mio. €"
10104,Cristhian Mosquera,2021,"1,00 Mio. €"
10105,Rubén Iranzo,2021,-
10106,César Tárrega,2021,-
10107,José Gayà,2021,"40,00 Mio. €"
10108,Jesús Vázquez,2021,"5,00 Mio. €"
10109,Toni Lato,2021,"1,50 Mio. €"
10110,Thierry Correia,2021,"8,00 Mio. €"
10111,Daniel Wass,2021,"6,00 Mio. €"
10112,Dimitri Foulquier,2021,"4,00 Mio. €"
10113,Joseda Menargues,2021,200 Tsd. €
10114,Hugo Guillamón,2021,"20,00 Mio. €"
10115,Uros Racic,2021,"7,00 Mio. €"
10116,Carlos Soler,2021,"50,00 Mio. €"
10117,Yunus Musah,2021,"15,00 Mio. €"
10118,Ilaix Moriba,2021,"9,00 Mio. €"
10119,Koba Koindredi,2021,"1,00 Mio. €"
10120,Javi Guerra,2021,-
10121,Yellu Santiago,2021,-
10122,Lass Sangaré,2021,-
10123,Pedro Alemañ,2021,100 Tsd. €
10124,Bryan Gil,2021,"18,00 Mio. €"
10125,Manu Vallejo,2021,"3,00 Mio. €"
10126,Denis Cheryshev,2021,"2,50 Mio. €"
10127,Álex Blanco,2021,700 Tsd. €
10128,Hélder Costa,2021,"5,00 Mio. €"
10129,Jason,2021,"2,50 Mio. €"
10130,Hugo González,2021,200 Tsd. €
10131,Gonçalo Guedes,2021,"40,00 Mio. €"
10132,Maxi Gómez,2021,"12,00 Mio. €"
10133,Hugo Duro,2021,"10,00 Mio. €"
10134,Marcos André,2021,"5,00 Mio. €"
10135,Rubén Sobrino,2021,"2,00 Mio. €"
10136,Diego López,2021,-
10137,Mario Dominguez,2021,-
10138,Álex Remiro,2021,"22,00 Mio. €"
10139,Mathew Ryan,2021,"5,00 Mio. €"
10140,Gaizka Ayesa,2021,"1,00 Mio. €"
10141,Unai Marrero,2021,150 Tsd. €
10142,Robin Le Normand,2021,"30,00 Mio. €"
10143,Aritz Elustondo,2021,"20,00 Mio. €"
10144,Igor Zubeldia,2021,"15,00 Mio. €"
10145,Urko González,2021,"1,00 Mio. €"
10146,Jon Pacheco,2021,"1,00 Mio. €"
10147,Aihen Muñoz,2021,"6,00 Mio. €"
10148,Diego Rico,2021,"3,00 Mio. €"
10149,Nacho Monreal,2021,"1,00 Mio. €"
10150,Jonathan Gómez,2021,500 Tsd. €
10151,Cristo Romero,2021,300 Tsd. €
10152,Andoni Gorosabel,2021,"10,00 Mio. €"
10153,Joseba Zaldua,2021,"4,00 Mio. €"
10154,Álex Sola,2021,300 Tsd. €
10155,Martín Zubimendi,2021,"30,00 Mio. €"
10156,Asier Illarramendi,2021,"3,00 Mio. €"
10157,Mikel Merino,2021,"50,00 Mio. €"
10158,Ander Guevara,2021,"5,00 Mio. €"
10159,Beñat Turrientes,2021,"3,00 Mio. €"
10160,Jon Guridi,2021,"1,20 Mio. €"
10161,Jon Ander Olasagasti,2021,"1,00 Mio. €"
10162,Rafinha,2021,"9,00 Mio. €"
10163,David Silva,2021,"4,00 Mio. €"
10164,Robert Navarro,2021,"3,00 Mio. €"
10165,Mikel Oyarzabal,2021,"60,00 Mio. €"
10166,Ander Barrenetxea,2021,"9,00 Mio. €"
10167,Näis Djouahra,2021,"1,50 Mio. €"
10168,Adnan Januzaj,2021,"12,00 Mio. €"
10169,Portu,2021,"9,00 Mio. €"
10170,Germán Valera,2021,"1,50 Mio. €"
10171,Ander Martín,2021,500 Tsd. €
10172,Alexander Isak,2021,"30,00 Mio. €"
10173,Alexander Sørloth,2021,"10,00 Mio. €"
10174,Jon Karrikaburu,2021,"5,00 Mio. €"
10175,Carlos Fernández,2021,"5,00 Mio. €"
10176,Julen Lobete,2021,"3,00 Mio. €"
10177,Jon Bautista,2021,"1,00 Mio. €"
10178,Sergio Herrera,2021,"8,00 Mio. €"
10179,Juan Pérez,2021,600 Tsd. €
10180,Darío Ramos,2021,200 Tsd. €
10181,Yoel Ramírez,2021,50 Tsd. €
10182,David García,2021,"20,00 Mio. €"
10183,Unai García,2021,"1,50 Mio. €"
10184,Aridane Hernández,2021,"1,50 Mio. €"
10185,Jonás Ramalho,2021,800 Tsd. €
10186,Unai Dufur,2021,300 Tsd. €
10187,Manu Sánchez,2021,"10,00 Mio. €"
10188,Juan Cruz,2021,"2,00 Mio. €"
10189,Cote,2021,"1,50 Mio. €"
10190,Nacho Vidal,2021,"5,00 Mio. €"
10191,Jesús Areso,2021,800 Tsd. €
10192,Lucas Torró,2021,"5,00 Mio. €"
10193,Oier Sanjurjo,2021,500 Tsd. €
10194,Jon Moncayola,2021,"12,00 Mio. €"
10195,Darko Brasanac,2021,"2,00 Mio. €"
10196,Jaume Grau,2021,800 Tsd. €
10197,Iñigo Pérez,2021,600 Tsd. €
10198,Roberto Torres,2021,"3,00 Mio. €"
10199,Javi Martínez,2021,"2,50 Mio. €"
10200,Rubén García,2021,"8,00 Mio. €"
10201,Javi Ontiveros,2021,"1,50 Mio. €"
10202,Kike Barja,2021,"3,00 Mio. €"
10203,Rober Ibáñez,2021,500 Tsd. €
10204,Iker Benito,2021,300 Tsd. €
10205,Pau Martínez,2021,200 Tsd. €
10206,Chimy Ávila,2021,"8,00 Mio. €"
10207,Ante Budimir,2021,"6,00 Mio. €"
10208,Kike García,2021,"1,80 Mio. €"
10209,Iván Barbero,2021,500 Tsd. €
10210,Diego López,2021,500 Tsd. €
10211,Joan García,2021,400 Tsd. €
10212,Oier Olazábal,2021,300 Tsd. €
10213,Leandro Cabrera,2021,"4,00 Mio. €"
10214,Sergi Gómez,2021,"3,00 Mio. €"
10215,David López,2021,"1,80 Mio. €"
10216,Fernando Calero,2021,"1,80 Mio. €"
10217,Álvaro García,2021,200 Tsd. €
10218,Lluís Recasens,2021,150 Tsd. €
10219,Adrià Pedrosa,2021,"9,00 Mio. €"
10220,Dídac Vilà,2021,600 Tsd. €
10221,Óscar Gil,2021,"3,00 Mio. €"
10222,Víctor Gómez,2021,"2,50 Mio. €"
10223,Miguel Llambrich,2021,800 Tsd. €
10224,Rubén Sánchez,2021,250 Tsd. €
10225,Yangel Herrera,2021,"14,00 Mio. €"
10226,Sergi Darder,2021,"14,00 Mio. €"
10227,Tonny Vilhena,2021,"5,00 Mio. €"
10228,Manu Morlanes,2021,"5,00 Mio. €"
10229,Keidi Bare,2021,"4,00 Mio. €"
10230,Fran Mérida,2021,900 Tsd. €
10231,Roger Martínez,2021,300 Tsd. €
10232,Dani Villahermosa,2021,250 Tsd. €
10233,Alejandro Pérez,2021,200 Tsd. €
10234,Óscar Melendo,2021,"3,00 Mio. €"
10235,Gori,2021,150 Tsd. €
10236,Javi Puado,2021,"8,00 Mio. €"
10237,Nico Melamed,2021,"7,50 Mio. €"
10238,Álvaro Vadillo,2021,800 Tsd. €
10239,Luca Koleosho,2021,-
10240,Adrián Embarba,2021,"4,00 Mio. €"
10241,Lei Wu,2021,"2,50 Mio. €"
10242,Aleix Vidal,2021,"2,00 Mio. €"
10243,Jofre Carreras,2021,100 Tsd. €
10244,Raúl de Tomás,2021,"25,00 Mio. €"
10245,Loren Morón,2021,"4,00 Mio. €"
10246,Landry Dimata,2021,"2,20 Mio. €"
10247,Max Svensson,2021,400 Tsd. €
10248,Sergio Rico,2021,"4,00 Mio. €"
10249,Dominik Greif,2021,"2,00 Mio. €"
10250,Leo Román,2021,300 Tsd. €
10251,Manolo Reina,2021,200 Tsd. €
10252,Pere García,2021,-
10253,Ferran Quetglás,2021,-
10254,Martin Valjent,2021,"4,00 Mio. €"
10255,Antonio Raíllo,2021,"2,00 Mio. €"
10256,Franco Russo,2021,"1,20 Mio. €"
10257,Aleksandar Sedlar,2021,500 Tsd. €
10258,Josep Gayá,2021,-
10259,Brian Oliván,2021,"2,50 Mio. €"
10260,Jaume Costa,2021,"1,20 Mio. €"
10261,Marc Carmona,2021,-
10262,Marcos Fernández,2021,-
10263,Pablo Maffeo,2021,"5,00 Mio. €"
10264,Joan Sastre,2021,"1,80 Mio. €"
10265,Giovanni González,2021,"1,50 Mio. €"
10266,Miguelito,2021,-
10267,Rodrigo Battaglia,2021,"1,80 Mio. €"
10268,Iddrisu Baba,2021,"3,50 Mio. €"
10269,Iñigo Ruiz de Galarreta,2021,"1,80 Mio. €"
10270,Antonio Sánchez,2021,"1,50 Mio. €"
10271,Aleix Febas,2021,"1,00 Mio. €"
10272,Clément Grenier,2021,"1,00 Mio. €"
10273,Salva Sevilla,2021,300 Tsd. €
10274,Kang-in Lee,2021,"6,00 Mio. €"
10275,Dani Rodríguez,2021,"1,20 Mio. €"
10276,Thomas Giaquinto,2021,150 Tsd. €
10277,Amath Ndiaye,2021,"2,00 Mio. €"
10278,Lago Júnior,2021,"1,20 Mio. €"
10279,Javi Llabrés,2021,-
10280,Takefusa Kubo,2021,"7,50 Mio. €"
10281,Víctor Mollejo,2021,"3,00 Mio. €"
10282,Jordi Mboula,2021,"1,50 Mio. €"
10283,Vedat Muriqi,2021,"7,00 Mio. €"
10284,Fer Niño,2021,"3,00 Mio. €"
10285,Ángel Rodríguez,2021,"2,00 Mio. €"
10286,Abdón Prats,2021,"1,50 Mio. €"
10287,Matthew Hoppe,2021,"1,00 Mio. €"
10288,Pablo Gálvez,2021,-
10289,Pablo Montero,2021,-
10290,David Soria,2021,"8,00 Mio. €"
10291,Rubén Yáñez,2021,"1,50 Mio. €"
10292,Diego Conde,2021,300 Tsd. €
10293,Djené,2021,"10,00 Mio. €"
10294,Jorge Cuenca,2021,"8,00 Mio. €"
10295,Erick Cabaco,2021,"1,80 Mio. €"
10296,Stefan Mitrovic,2021,"1,80 Mio. €"
10297,Ignasi Miquel,2021,"1,20 Mio. €"
10298,Chema Rodríguez,2021,800 Tsd. €
10299,Gastón Álvarez,2021,500 Tsd. €
10300,Álvaro López,2021,-
10301,Chinchu,2021,-
10302,Marc Cucurella,2021,"28,00 Mio. €"
10303,Mathías Olivera,2021,"15,00 Mio. €"
10304,Jonathan Silva,2021,"1,80 Mio. €"
10305,Koffi,2021,200 Tsd. €
10306,Juan Iglesias,2021,"1,50 Mio. €"
10307,Damián Suárez,2021,"1,50 Mio. €"
10308,Allan Nyom,2021,"1,00 Mio. €"
10309,Florentino,2021,"5,00 Mio. €"
10310,Okay Yokuslu,2021,"3,00 Mio. €"
10311,David Timor,2021,"1,00 Mio. €"
10312,Ángel Algobia,2021,100 Tsd. €
10313,Mauro Arambarri,2021,"15,00 Mio. €"
10314,Nemanja Maksimovic,2021,"14,00 Mio. €"
10315,Carles Aleñá,2021,"9,00 Mio. €"
10316,Gonzalo Villar,2021,"5,00 Mio. €"
10317,John Joe Patrick Finn,2021,"1,00 Mio. €"
10318,Totti,2021,-
10319,Jakub Jankto,2021,"4,00 Mio. €"
10320,Óscar Rodríguez,2021,"9,00 Mio. €"
10321,Santi García,2021,50 Tsd. €
10322,Diego López,2021,-
10323,Vitolo,2021,"1,50 Mio. €"
10324,Enes Ünal,2021,"25,00 Mio. €"
10325,Hugo Duro,2021,"10,00 Mio. €"
10326,Borja Mayoral,2021,"9,00 Mio. €"
10327,José Juan Macías,2021,"7,00 Mio. €"
10328,Sandro Ramírez,2021,"3,50 Mio. €"
10329,Jaime Mata,2021,"3,00 Mio. €"
10330,Darío Poveda,2021,600 Tsd. €
10331,Mamor Niang,2021,25 Tsd. €
10332,Ramazan Özcan,2015,"1,25 Mio. €"
10333,Örjan Nyland,2015,"1,00 Mio. €"
10334,Christian Ortag,2015,100 Tsd. €
10335,Benjamin Hübner,2015,"2,25 Mio. €"
10336,Marvin Matip,2015,"1,25 Mio. €"
10337,Robert Bauer,2015,"1,25 Mio. €"
10338,Romain Brégerie,2015,"1,00 Mio. €"
10339,Thomas Blomeyer,2015,50 Tsd. €
10340,Markus Suttner,2015,"1,50 Mio. €"
10341,Danilo Soares,2015,"1,50 Mio. €"
10342,Konstantin Engel,2015,500 Tsd. €
10343,Tobias Levels,2015,"1,00 Mio. €"
10344,Danny da Costa,2015,"1,00 Mio. €"
10345,Max Christiansen,2015,"2,00 Mio. €"
10346,Roger,2015,"1,25 Mio. €"
10347,Stefan Wannenwetsch,2015,300 Tsd. €
10348,Pascal Groß,2015,"4,00 Mio. €"
10349,Alfredo Morales,2015,"2,00 Mio. €"
10350,Almog Cohen,2015,600 Tsd. €
10351,Mathew Leckie,2015,"2,00 Mio. €"
10352,Aloy Ihenacho,2015,50 Tsd. €
10353,Stefan Lex,2015,"1,00 Mio. €"
10354,Thomas Pledl,2015,500 Tsd. €
10355,Maurice Multhaup,2015,300 Tsd. €
10356,Darío Lezcano,2015,"3,00 Mio. €"
10357,Lukas Hinterseer,2015,"2,00 Mio. €"
10358,Elias Kachunga,2015,"1,50 Mio. €"
10359,Moritz Hartmann,2015,"1,00 Mio. €"
10360,Tomas Pekhart,2015,500 Tsd. €
10361,Christian Mathenia,2015,"2,50 Mio. €"
10362,Lukasz Zaluska,2015,300 Tsd. €
10363,Patrick Platins,2015,250 Tsd. €
10364,Luca Caldirola,2015,"2,50 Mio. €"
10365,Aytac Sulu,2015,"1,50 Mio. €"
10366,Slobodan Rajković,2015,"1,00 Mio. €"
10367,Florian Jungwirth,2015,850 Tsd. €
10368,Júnior Díaz,2015,750 Tsd. €
10369,Benjamin Gorka,2015,250 Tsd. €
10370,Jan Finger,2015,100 Tsd. €
10371,Konstantin Rausch,2015,"1,50 Mio. €"
10372,Fabian Holland,2015,"1,00 Mio. €"
10373,Michael Stegmayer,2015,250 Tsd. €
10374,György Garics,2015,750 Tsd. €
10375,Peter Niemeyer,2015,750 Tsd. €
10376,Sandro Sirigu,2015,400 Tsd. €
10377,Yannick Stark,2015,300 Tsd. €
10378,Jérôme Gondorf,2015,"1,25 Mio. €"
10379,Mario Vrancic,2015,"1,00 Mio. €"
10380,Tobias Kempe,2015,"1,00 Mio. €"
10381,Marcel Heller,2015,"1,75 Mio. €"
10382,Milan Ivana,2015,300 Tsd. €
10383,Noel Wembacher,2015,100 Tsd. €
10384,Nick Volk,2015,100 Tsd. €
10385,Ali Kazimi,2015,100 Tsd. €
10386,Jan Rosenthal,2015,"1,00 Mio. €"
10387,Marco Sailer,2015,500 Tsd. €
10388,Sandro Wagner,2015,"2,00 Mio. €"
10389,Dominik Stroh-Engel,2015,800 Tsd. €
10390,Felix Platte,2015,300 Tsd. €
10391,Manuel Neuer,2015,"45,00 Mio. €"
